year,quarter,course_id,instructor_name,subject,subject_number,response_rate,num_enrolled,num_responses,class_name,overall_avg,overall_std_dev,difficulty_avg,difficulty_med,difficulty_std_dev,zero_one,two_three,four_five,six_seven,eight_ten,eleven_fourteen,fifteen_plus
2020,Fall,19895,Robert Fisher,CPSY,218,73.1,26,19,Foundations Psychother&Person,4.1,1,3.2,3.0,0.7,5.3,36.8,47.4,5.3,5.3,0,0
2020,Fall,18553,Corey Irving,MATH,12,91.3,23,21,Calculus & Analytic Geom II,3.8,1.1,4.3,4.0,0.7,0,15,45,30,10,0,0
2020,Fall,18221,Hoda Magid,BIOL,117,88.9,9,8,Epidemiology L&L,3.4,1.2,3.4,4.0,1.3,0,37.5,37.5,12.5,12.5,0,0
2020,Fall,18590,Joshua Grice,MATH,9L,75.0,20,15,Precalculus Laboratory,4.7,0.5,4.7,5.0,0.5,53.3,33.3,6.7,6.7,0,0,0
2020,Fall,18584,Corey Irving,MATH,35,87.5,32,28,Calculus for Life Sciences I,3.1,1.1,4.0,4.0,0.9,3.7,18.5,29.6,29.6,11.1,7.4,0
2020,Fall,18585,Byron Walden,MATH,51,80.0,25,20,Discrete Mathematics,3.8,0.9,4.0,4.0,0.9,0,40,40,20,0,0,0
2020,Fall,18591,Joshua Grice,MATH,9L,76.5,17,13,Precalculus Laboratory,4.7,0.5,4.9,5.0,0.3,53.8,38.5,7.7,0,0,0,0
2020,Fall,18220,Hoda Magid,BIOL,117,77.3,22,17,Epidemiology L&L,3.5,1.1,3.4,4.0,1.2,0,17.6,64.7,5.9,5.9,5.9,0
2020,Fall,19658,Shoba Krishnan,ELEN,164,59.3,27,16,Intro to Power Electronics,4.6,0.7,3.8,4.0,0.8,0,12.5,56.3,12.5,12.5,6.3,0
2020,Fall,18546,Mary Long,MATH,31,69.7,33,23,Calculus for Business II,4.7,0.7,4.7,5.0,0.6,0,27.3,40.9,27.3,4.5,0,0
2020,Fall,18552,Katelyn Byington,MATH,12,63.6,22,14,Calculus & Analytic Geom II,3.9,0.9,4.2,4.0,0.6,0,7.1,28.6,28.6,14.3,14.3,7.1
2020,Fall,19894,Kelli Mccormick,CPSY,216,71.4,28,20,Psyc of Human Developmnt,4.8,0.4,3.4,3.0,0.8,0,31.6,31.6,26.3,5.3,5.3,0
2020,Fall,19670,Irene Bubula-phillips,ITAL,114,100.0,8,8,Contemporary Italian Culture,4.5,0.8,3.8,4.0,0.9,0,25,37.5,37.5,0,0,0
2020,Fall,19499,. Sunwolf,COMM,104A,77.3,22,17,Group Communication,4.6,0.7,4.8,5.0,0.4,11.8,47.1,29.4,5.9,5.9,0,0
2020,Fall,20218,Carl Fussell,COEN,921C,77.8,9,7,Intro to Logic Design,3,1.3,3.0,3.0,1.2,0,14.3,28.6,42.9,0,0,14.3
2020,Fall,18787,Rebecca Shamash,SOCI,11A,84.0,25,21,Cultures and Ideas I,4.6,0.7,3.6,4.0,1.1,0,14.3,42.9,28.6,14.3,0,0
2020,Fall,18963,Vito Cormun,ECON,2,60.0,20,12,Principles of Macroeconomics,3.7,1.3,3.3,3.5,1.1,0,66.7,33.3,0,0,0,0
2020,Fall,20224,Peter Woytowitz,MECH,250,91.7,12,11,Finite Element Methods I,3.9,1.3,3.5,3.0,0.8,0,30,20,20,20,10,0
2020,Fall,20542,Mohammad Morid,MSIS,2542,100.0,5,5,Industry Practicum,5,0.1,4.6,5.0,0.9,0,0,40,0,40,20,0
2020,Fall,20556,Kelli Mccormick,CPSY,200,59.1,22,13,Psychology of Interp. Comm.,5,0.1,3.5,3.0,1.0,0,46.2,38.5,15.4,0,0,0
2020,Fall,18977,James Airola,ECON,114,67.7,31,21,Intermediate Microeconomics II,4.4,0.9,3.8,4.0,0.7,0,52.4,38.1,9.5,0,0,0
2020,Fall,20230,Hak-tae Lee,MECH,296A,80.0,5,4,Spec Top in Dynamic & Control,3.8,1,3.5,3.5,0.6,0,0,0,50,50,0,0
2020,Fall,19328,Carolyn Smith,MILS,11,83.3,6,5,The Army and Critical Thinking,4.2,0.9,3.0,3.0,1.2,60,40,0,0,0,0,0
2020,Fall,18988,Hui Huang,ECON,1,93.9,33,31,Principles of Microeconomics,4.2,0.9,3.2,3.0,1.0,6.5,58.1,16.1,12.9,6.5,0,0
2020,Fall,19466,Janice Edgerly Rooks,BIOL,7,66.7,24,16,Exploring Animal Behavior,3.9,0.8,3.2,3.0,0.8,6.3,50,25,18.8,0,0,0
2020,Fall,19314,Alma Llamas,LEAD,101,81.8,11,9,Advanced LEAD Seminar,4.6,0.7,2.3,2.0,0.9,0,88.9,11.1,0,0,0,0
2020,Fall,19472,Elizabeth Dahlhoff,BIOL,120,75.0,16,12,Animal Physiology L&L,3.4,0.9,3.5,3.0,0.9,0,16.7,33.3,25,25,0,0
2020,Fall,18817,Kayce Davis,SPAN,21,81.0,21,17,Crossing Boundaries,4.8,0.5,4.8,5.0,0.4,5.9,58.8,17.6,11.8,5.9,0,0
2020,Fall,20436,Tzu-chin Tan,MSIS,2507,81.0,21,17,Data Analytics - Python,4.3,1.1,3.9,4,0.9,0,0,35.3,29.4,17.6,11.8,5.9
2020,Fall,20422,Patrick Williams,MKTG,3720,54.5,11,6,Product Innovation,4.6,0.5,4.0,4.0,0.9,0,0,0,66.7,16.7,0,16.7
2020,Fall,18803,Ariel Schindewolf,SPAN,21,75.0,20,15,Crossing Boundaries,4.7,0.7,3.5,3.0,0.7,0,7.1,35.7,35.7,14.3,7.1,0
2020,Fall,19248,Jessica Kuczenski,ENGR,1,80.0,40,32,Intro to Engineering,4.4,0.7,2.6,3.0,1.2,6.3,59.4,21.9,9.4,3.1,0,0
2020,Fall,19506,Sukanya Manna,CSCI,184,25.0,8,2,Applied Machine Learning,4.1,0.4,3.0,3.0,0.0,50,0,50,0,0,0,0
2020,Fall,18618,Erin Bradfield,PHIL,17,84.4,32,27,Informal Logic,4.5,0.8,4.5,5.0,0.8,0,59.3,37,3.7,0,0,0
2020,Fall,20387,Christina Johnson,MGMT,3718,100.0,2,2,Venture Capital Essentials,2.1,0.8,2.5,2.5,0.7,0,0,50,50,0,0,0
2020,Fall,18397,Marilyn Edelstein,ENGL,190,88.9,9,8,Senior Seminar,4.9,0.3,4.9,5.0,0.4,0,0,14.3,28.6,57.1,0,0
2020,Fall,19089,Magda Metwally,AMTH,106,92.3,26,24,Differential Equations,3.7,1.1,3.7,4.0,0.6,0,20.8,54.2,20.8,4.2,0,0
2020,Fall,19937,Dale Larson,CPSY,381,54.2,24,13,Health Psyc:Theory&Pract,4.3,1.4,3.1,3.0,1.2,0,23.1,30.8,7.7,15.4,23.1,0
2020,Fall,18383,Michael Lasley,ENGL,1A,82.4,17,14,Critical Thinking & Writing I,4.7,0.5,2.9,3.0,0.9,0,42.9,57.1,0,0,0,0
2020,Fall,20146,Pedro Nava,EDUC,366,80.0,30,24,Community Leaderships,3.8,1.2,3.6,3.0,1.3,0,37.5,37.5,4.2,12.5,4.2,4.2
2020,Fall,20620,Jada Patchigondla,ENGL,181,55.0,20,11,Engineering Communications,4.3,0.9,2.1,2.0,0.9,9.1,27.3,45.5,18.2,0,0,0
2020,Fall,18354,Robin Tremblay-mcgaw,ENGL,1A,89.5,19,17,Critical Thinking & Writing I,4.5,1,3.1,3.0,0.6,5.9,29.4,29.4,23.5,11.8,0,0
2020,Fall,204510,Timothy Cabral,FNCE,2480,100.0,4,4,Emerging Company Finance,5,0,3.0,3.0,0.0,0,25,0,25,50,0,0
2020,Fall,19076,Sumana Sur,OMIS,15,70.0,30,21,Introduction to Spreadsheets,4,1.1,3.2,3.0,1.2,25,55,20,0,0,0,0
2020,Fall,18368,Maura Tarnoff,ENGL,1A,84.2,19,16,Critical Thinking & Writing I,4.9,0.3,3.1,3.0,0.8,0,75,25,0,0,0,0
2020,Fall,20191,Keyvan Moataghed,COEN,233,73.9,23,17,Computer Networks,4.4,1,3.8,4.0,0.8,5.9,5.9,23.5,23.5,23.5,17.6,0
2020,Fall,20185,Unyoung Kim,BIOE,277,83.3,6,5,Biosensors,4.5,0.7,4.6,5.0,0.5,0,40,40,20,0,0,0
2020,Fall,19062,Homi Fatemi,OMIS,41,85.7,35,30,Statistics & Data Analysis II,4.6,0.7,3.4,3.0,0.6,6.7,40,46.7,6.7,0,0,0
2020,Fall,18365,Thomas Lugo,ENGL,1A,73.7,19,14,Critical Thinking & Writing I,4.4,0.7,3.2,3.0,0.4,0,50,42.9,7.1,0,0,0
2020,Fall,18371,Jacquelyn Hendricks,ENGL,1A,78.9,19,15,Critical Thinking & Writing I,4.7,0.6,3.1,3.0,1.0,0,26.7,40,13.3,13.3,6.7,0
2020,Fall,18359,Robert Michalski,ENGL,1A,100.0,11,11,Critical Thinking & Writing I,4.7,0.5,2.9,3.0,0.9,0,45.5,36.4,18.2,0,0,0
2020,Fall,19047,Peng Liu,MKTG,181,70.4,27,19,Principles of Marketing,3.6,1.2,3.6,4.0,1.3,42.1,31.6,21.1,0,5.3,0,0
2020,Fall,19053,Nihal Sahan,OMIS,30,73.9,23,17,Introduction to Programming,4.2,1.1,4.0,4.0,0.6,0,29.4,35.3,23.5,5.9,5.9,0
2020,Fall,19906,Dale Larson,CPSY,227,58.3,24,14,Counseling Process & Skills,4.2,1,3.4,3.5,1.1,0,14.3,21.4,28.6,21.4,0,14.3
2020,Fall,19912,David Feldman,CPSY,291,73.1,26,19,"Couns for Grief, Loss & Trauma",4.9,0.4,3.4,3.0,0.8,0,31.6,36.8,26.3,0,5.3,0
2020,Fall,19084,Richard Schaffzin,OMIS,41,76.5,17,13,Statistics & Data Analysis II,4.3,1,4.3,4.0,0.8,0,38.5,15.4,38.5,0,7.7,0
2020,Fall,20163,Deirdre Frontczak,BUSN,179,75.0,12,9,Effective Comm in Business,4.5,0.7,3.6,4.0,0.9,0,33.3,33.3,22.2,11.1,0,0
2020,Fall,20177,Stephen Chiappari,AMTH,240,87.5,16,14,Discrete Math for Comp Sci,4.4,0.9,2.9,3.0,0.9,0,35.7,35.7,0,14.3,14.3,0
2020,Fall,19090,Robert Kleinhenz,AMTH,108,86.7,15,13,Probability & Statistics,4,1.1,4.0,4.0,0.8,0,15.4,53.8,23.1,0,7.7,0
2020,Fall,19279,Vlad Ivashyn,MECH,10,89.2,37,33,Graphical Comm in Design,3.7,1.1,3.4,3.0,0.9,9.4,21.9,50,9.4,9.4,0,0
2020,Fall,18615,Justin Clardy,PHIL,11A,87.0,23,20,Cultures and Ideas I,3.7,1,3.8,4.0,1.0,5,20,40,20,10,5,0
2020,Fall,19523,Daria Siciliano,ENVS,5,66.7,18,12,My Environment,3.9,1.1,4.1,4.0,0.9,8.3,66.7,25,0,0,0,0
2020,Fall,19537,Paul Mariani,HIST,152,65.2,23,15,Hist of Christianity in China,4,0.9,2.7,3.0,0.6,6.7,73.3,20,0,0,0,0
2020,Fall,20349,Tzu-chin Tan,IDIS,3802,71.4,7,5,Data Analytics - Python,4.6,0.6,4.8,5,0.4,0,0,0,20,40,20,20
2020,Fall,18826,Lynn Hillberg,TESP,4,64.3,28,18,The Christian Tradition,4.2,0.9,4.2,4.0,0.9,5.6,38.9,16.7,16.7,22.2,0,0
2020,Fall,20361,Charles Byers,MKTG,3000,50.0,38,19,Marketing Is Everything,4.8,0.5,3.3,3.0,0.7,0,21.1,31.6,31.6,15.8,0,0
2020,Fall,20407,Xiaoying Ji,MGMT,3512,42.9,21,9,The Practice of Leadership,4.6,0.5,3.2,3.0,1.3,0,0,22.2,0,66.7,11.1,0
2020,Fall,205991,Yuchi Zhang,MKTG,2300,36.4,22,8,Marketing Trends and Tech,4.4,1,2.8,3.0,0.9,12.5,50,25,0,12.5,0,0
2020,Fall,20413,Homi Fatemi,OMIS,3200,67.7,31,21,Quantitative Methods,4.3,0.9,4.0,4.0,1.0,0,9.5,14.3,33.3,33.3,4.8,4.8
2020,Fall,19292,Michael Taylor,MECH,141,78.9,38,30,Mechanical Vibrations,4.5,1,4.5,5.0,0.9,3.3,6.7,46.7,26.7,16.7,0,0
2020,Fall,18832,Robert Scholla,TESP,50,90.0,30,27,Catholic Theology: Foundations,4.2,1,3.0,3.0,0.8,7.4,44.4,33.3,11.1,3.7,0,0
2020,Fall,20375,Timothy Cabral,FNCE,3481,66.7,6,4,Emerging Company Finance II,4.5,0.8,3.3,3.0,1.3,33.3,0,66.7,0,0,0,0
2020,Fall,18775,Janet Giddings,SCTR,19,82.1,28,23,Religions of the Book,3.5,1.2,3.3,3.0,1.3,8.7,47.8,30.4,8.7,4.3,0,0
2020,Fall,18013,Samantha Grace,ANTH,134,69.0,29,20,"Health, Disease & Culture",3.9,1.3,3.4,3.5,0.8,10.5,52.6,26.3,10.5,0,0,0
2020,Fall,18007,Mythri Jegathesan,ANTH,11A,78.3,23,18,Cultures and Ideas I,4.7,0.6,3.5,4.0,0.8,0,27.8,61.1,0,5.6,5.6,0
2020,Fall,20598,Juan Montermoso,MKTG,3000,50.0,22,11,Marketing Is Everything,3.9,1,4.1,4.0,1.0,0,0,27.3,27.3,18.2,9.1,18.2
2020,Fall,19319,Francisco Jimenez,LEAD,101,71.4,14,10,Advanced LEAD Seminar,4,1.2,2.1,2.0,1.0,40,50,10,0,0,0,0
2020,Fall,19457,Gaby Greenlee,ARTH,25,64.7,34,22,Indigenous Visions,4.1,0.8,4.0,4.0,0.7,0,36.4,36.4,22.7,4.5,0,0
2020,Fall,19331,Christopher Strain,MILS,131,50.0,14,7,Intro Management Warfighting,3.8,0.9,2.0,2.0,1.0,71.4,14.3,14.3,0,0,0,0
2020,Fall,18985,Damian Park,ECON,1,90.0,30,27,Principles of Microeconomics,4.3,0.9,3.1,3.0,0.6,3.8,50,26.9,19.2,0,0,0
2020,Fall,20229,Samaneh Abbasi,MECH,293,100.0,6,6,Spec Topics Manuf & Materials,4.9,0.2,3.7,3.5,0.8,16.7,50,33.3,0,0,0,0
2020,Fall,19494,Daniel Turkeltaub,CLAS,19,81.8,11,9,Greek Civilization,5,0.1,5.0,5.0,0.0,0,11.1,33.3,55.6,0,0,0
2020,Fall,18952,Dennis Lanham,BUSN,179,66.7,15,10,Effective Comm in Business,4.7,0.8,3.8,4.0,0.9,0,30,40,10,20,0,0
2020,Fall,20573,Laura Jacobus,MGMT,3200,46.7,30,14,Ethics for Managers,4.7,0.6,4.6,5.0,0.6,0,21.4,42.9,21.4,0,7.1,7.1
2020,Fall,20201,Nicholas Tran,AMTH,377,33.3,3,1,Design & Analysis: Algorithms,5,0,5.0,5.0,0.0,0,0,0,0,0,0,100
2020,Fall,18946,William Mains,BUSN,196,87.5,16,14,Leadership Practicum,4.9,0.5,4.9,5.0,0.5,42.9,28.6,14.3,14.3,0,0,0
2020,Fall,18577,Phillip Jedlovec,MATH,9L,76.9,13,10,Precalculus Laboratory,4.6,0.7,2.4,2.0,1.3,70,30,0,0,0,0,0
2020,Fall,19669,Thiadora Pina,LEAD,19,75.0,16,12,Exploring Vocations in Law,4.8,0.5,3.1,3.0,1.0,16.7,83.3,0,0,0,0,0
2020,Fall,18563,Katelyn Byington,MATH,8,54.8,31,17,Introduction to Statistics,4,1.2,3.7,4.0,0.8,0,23.5,29.4,0,47.1,0,0
2020,Fall,18205,Brody Sandel,BIOL,160,73.9,23,17,Biostatistics L&L,4.3,0.9,4.4,5.0,0.9,0,35.3,41.2,23.5,0,0,0
2020,Fall,19899,Jerrold Shapiro,CPSY,219,83.3,24,20,Psy of Group Counseling,4.5,1,4.2,4.0,0.8,0,5,35,30,10,0,20
2020,Fall,18588,Luvreet Sangha,MATH,9L,78.9,19,15,Precalculus Laboratory,4.5,0.7,2.5,3.0,1.1,40,46.7,13.3,0,0,0,0
2020,Fall,18589,Luvreet Sangha,MATH,9L,83.3,12,10,Precalculus Laboratory,4.2,1.2,2.2,2.0,1.3,80,10,10,0,0,0,0
2020,Fall,19873,Amy Lueck,ENGL,168PW,73.3,15,11,Women Writers and Literature,4.3,0.9,4.0,4.0,0.4,0,9.1,18.2,36.4,36.4,0,0
2020,Fall,19640,Amin Ghafooripour,CENG,43,81.8,11,9,Mech III:Strength of Materials,4.9,0.3,3.4,3.0,0.5,0,0,55.6,22.2,11.1,11.1,0
2020,Fall,19898,Katherine Page,CPSY,219,76.0,25,19,Psy of Group Counseling,4.6,0.7,4.1,4.0,0.8,0,21.1,26.3,31.6,15.8,5.3,0
2020,Fall,19132,Angela Musurlian,COEN,10,79.4,34,27,Introduction to Programming,4.4,0.7,3.7,4.0,0.9,14.8,37,25.9,18.5,3.7,0,0
2020,Fall,18562,Glenn Appleby,MATH,13,74.1,27,20,Calculus & Analytic Geom III,4.1,1.3,3.9,4.0,0.7,5,10,35,40,5,5,0
2020,Fall,19668,Roberto Gil,LEAD,16,85.7,7,6,Xplore Mission-Driven Vocation,4.6,0.7,1.8,2.0,0.4,16.7,83.3,0,0,0,0,0
2020,Fall,18576,Phillip Jedlovec,MATH,9L,70.0,20,14,Precalculus Laboratory,4.5,0.8,2.0,2.0,1.0,64.3,28.6,7.1,0,0,0,0
2020,Fall,18947,Robert Finocchio,BUSN,70,87.1,31,27,Contemporary Business Issues,4.4,1,3.3,3.0,0.9,3.7,48.1,18.5,18.5,11.1,0,0
2020,Fall,20200,Hien Vu,COEN,279,73.9,23,17,Design & Analysis: Algorithms,4.5,0.8,3.8,4.0,0.7,0,11.8,23.5,23.5,29.4,11.8,0
2020,Fall,20214,Ahmed Ezzat,COEN,383,76.7,30,23,Advanced Operating Systems,4.5,0.8,3.7,4.0,0.7,0,17.4,39.1,34.8,8.7,0,0
2020,Fall,20228,T. Calvin Tszeng,MECH,276,43.8,16,7,Design for Manufacturability,3.7,0.9,3.1,3.0,0.9,0,28.6,42.9,14.3,0,0,14.3
2020,Fall,19456,Andrea Pappas,ARTH,23,84.2,19,16,Art and Revolution,4.5,0.6,4.4,5.0,0.8,12.5,6.3,43.8,25,12.5,0,0
2020,Fall,19330,Travis Newman,MILS,21,100.0,4,4,Leadership and Decision Making,4.3,1.1,2.3,2.5,1.0,25,50,25,0,0,0,0
2020,Fall,19318,Victor Lemus,LEAD,1,100.0,14,14,LEAD Seminar,4.1,1,4.2,5.0,1.1,64.3,35.7,0,0,0,0,0
2020,Fall,18006,Leslie Gray,ANTH,50,63.6,11,7,World Geography,4.6,0.5,4.4,4.0,0.5,0,28.6,57.1,14.3,0,0,0
2020,Fall,18760,Clovis Karam,RSOC,9,77.8,27,21,Ways of Understanding Religion,4.2,0.9,2.6,3.0,0.8,14.3,57.1,19,9.5,0,0,0
2020,Fall,18774,Cathleen Chopra-mcgowan,SCTR,19,81.5,27,22,Religions of the Book,4.7,0.9,3.2,3.0,0.7,0,36.4,40.9,13.6,9.1,0,0
2020,Fall,18012,Tanya Chiykowski-rathke,ANTH,4,61.0,41,25,Vanished Peoples & Lost Civ,4.7,0.7,3.0,3.0,0.9,0,48,32,16,0,4,0
2020,Fall,20412,Gangshu Cai,OMIS,3000,60.0,30,18,Business Analytics,3.9,1,3.8,3.5,1.0,0,33.3,5.6,33.3,16.7,11.1,0
2020,Fall,20374,Timothy Cabral,FNCE,3480,61.5,13,8,Emerging Company Finance,4.9,0.2,3.8,4.0,1.0,12.5,12.5,25,12.5,37.5,0,0
2020,Fall,20360,Charles Byers,MKTG,3000,65.8,38,25,Marketing Is Everything,4.5,0.8,3.0,3.0,0.9,4.5,22.7,40.9,13.6,13.6,4.5,0
2020,Fall,18827,Karen Peterson-iyer,TESP,4,74.1,27,20,The Christian Tradition,4.6,0.7,3.0,3.0,0.9,10,45,40,0,0,5,0
2020,Fall,205990,Charles Byers,MKTG,2300,45.5,22,10,Marketing Trends and Tech,4.4,0.7,2.9,3.0,0.6,10,40,30,0,10,10,0
2020,Fall,20406,Laura Jacobus,MGMT,3200,51.6,31,16,Ethics for Managers,4.6,1,4.7,5.0,1.0,0,12.5,37.5,25,12.5,12.5,0
2020,Fall,20348,Thomas Mcchesney,IDIS,3701,60.0,5,3,Critical Business Presentation,5,0,2.3,2.0,0.6,0,66.7,33.3,0,0,0,0
2020,Fall,19250,Matthew Gaudet,ENGR,19,83.3,24,20,Ethics in Technology,4.7,0.6,4.7,5.0,0.7,0,35,40,20,5,0,0
2020,Fall,19536,Amy Randall,HIST,136,85.0,20,17,Gender/Race/Nation in Europe,4.7,0.6,3.3,3.0,0.7,0,17.6,41.2,23.5,17.6,0,0
2020,Fall,19522,Daria Siciliano,ENVS,5,57.1,21,12,My Environment,3.9,1,3.9,4.0,0.9,8.3,41.7,41.7,8.3,0,0,0
2020,Fall,18614,Brian Buckley,PHIL,11A,80.0,25,20,Cultures and Ideas I,4.8,0.5,4.9,5.0,0.3,10,55,25,10,0,0,0
2020,Fall,19278,Robert Marks,MECH,121,75.0,28,21,Thermodynamics I,3.8,1.4,4.1,5.0,1.2,0,9.5,23.8,28.6,23.8,9.5,4.8
2020,Fall,20176,Ralph Morganstern,AMTH,220,88.9,9,8,Numerical Analys I,3.8,0.8,3.6,4.0,0.9,12.5,37.5,25,12.5,12.5,0,0
2020,Fall,19091,Magda Metwally,AMTH,106,76.2,21,16,Differential Equations,3.5,0.9,3.9,4.0,0.7,0,25,31.3,37.5,6.3,0,0
2020,Fall,19085,David Zimbra,OMIS,105,79.3,29,23,Database Management Systems,4.5,0.7,4.8,5.0,0.4,0,8.7,26.1,26.1,34.8,4.3,0
2020,Fall,19913,Constance Brock,CPSY,300,73.7,19,14,Career Dev.& Life Planning,3.3,1,2.8,3.0,0.7,7.1,14.3,35.7,28.6,14.3,0,0
2020,Fall,19907,Terry Soo-hoo,CPSY,231,90.5,21,19,Multicultural Counseling,3.1,1.3,2.8,3.0,1.1,0,52.6,36.8,5.3,0,5.3,0
2020,Fall,19052,Patrick Williams,MKTG,187,78.1,32,25,Innovation & New Product MKTG,4.7,0.6,3.8,4.0,0.7,0,12.5,54.2,12.5,16.7,0,4.2
2020,Fall,19046,Peng Liu,MKTG,181,75.0,28,21,Principles of Marketing,3.6,1,3.4,4.0,1.2,23.8,57.1,19,0,0,0,0
2020,Fall,18358,Jean-pierre Lacrampe,ENGL,1A,83.3,18,15,Critical Thinking & Writing I,4.4,1.1,3.6,4.0,0.8,0,26.7,40,6.7,26.7,0,0
2020,Fall,18416,Terry Beers,ENGL,139,78.6,14,11,Topics in American Literature,4.3,1.2,3.8,4.0,0.7,0,9.1,54.5,27.3,9.1,0,0
2020,Fall,20189,Amr Zaky,COEN,210,79.2,24,19,Computer Architecture,4,1.2,4.1,5.0,1.2,0,21.1,21.1,15.8,15.8,15.8,10.5
2020,Fall,18370,Mostafa Jalal,ENGL,1A,80.0,15,12,Critical Thinking & Writing I,3.8,1.1,2.8,3.0,1.2,8.3,50,16.7,16.7,8.3,0,0
2020,Fall,18364,Robert Michalski,ENGL,1A,100.0,18,18,Critical Thinking & Writing I,4.4,0.7,3.1,3.0,0.6,5.6,16.7,72.2,5.6,0,0,0
2020,Fall,18402,Heather Turner,ENGL,16,82.6,23,19,Intro to Writing Studies,4.6,0.6,3.3,3.0,0.6,0,36.8,36.8,26.3,0,0,0
2020,Fall,18372,Margarita Levantovskaya,ENGL,1A,88.9,18,16,Critical Thinking & Writing I,4.6,1.1,3.1,3.0,0.6,18.8,31.3,31.3,12.5,0,6.3,0
2020,Fall,18366,Melissa Donegan,ENGL,1A,100.0,19,19,Critical Thinking & Writing I,4.7,0.5,3.4,3.0,0.8,0,21.1,47.4,15.8,0,15.8,0
2020,Fall,19078,Rajiv Kapur,OMIS,34,89.7,29,26,"Science,Info Tech, Busn & Soc",4.3,1.1,4.1,4.0,0.9,0,19.2,50,26.9,3.8,0,0
2020,Fall,19050,Peng Liu,MKTG,181,80.0,30,24,Principles of Marketing,3.8,1.1,3.6,4.0,1.1,41.7,50,8.3,0,0,0,0
2020,Fall,19044,Charles Byers,MKTG,186,70.0,30,21,Integrated Mktg Communication,4.7,0.6,3.3,3.0,0.7,0,52.4,33.3,9.5,4.8,0,0
2020,Fall,19911,Donald St. Louis,CPSY,275,56.3,16,9,Ethical and Legal Iss in Cng,4.9,0.4,3.6,4.0,0.7,0,55.6,0,22.2,22.2,0,0
2020,Fall,19905,Brandon Hoshiko,CPSY,221,70.0,10,7,Lab Group,4,1.2,3.6,3.0,1.1,71.4,28.6,0,0,0,0,0
2020,Fall,19093,Aaron Melman,AMTH,118,84.6,26,22,Numerical Methods,3.6,1.1,3.5,4.0,1.1,4.5,13.6,27.3,27.3,13.6,9.1,4.5
2020,Fall,20174,Robert Kleinhenz,AMTH,212,87.5,8,7,Probability I and II,3.9,1.3,3.1,3.0,1.6,0,0,28.6,14.3,28.6,14.3,14.3
2020,Fall,20160,Adora Fisher,EDUC,367,72.2,18,13,L.F.Lab: Facilitating Comm.,4.4,1,3.6,4.0,1.0,0,30.8,38.5,23.1,7.7,0,0
2020,Fall,19087,Tao Li,OMIS,109,87.8,41,36,Prescriptive Analytics,4.5,0.8,4.5,5.0,0.8,0,63.9,27.8,2.8,0,2.8,2.8
2020,Fall,18616,Brian Buckley,PHIL,11A,83.3,24,20,Cultures and Ideas I,4.8,0.5,5.0,5.0,0.2,5,35,35,25,0,0,0
2020,Fall,18602,Lang Chen,NEUR,1,90.0,30,27,Intro to Neuroscience,4.7,0.5,4.7,5.0,0.4,11.1,48.1,37,0,3.7,0,0
2020,Fall,19534,Naomi Andrews,HIST,116S,64.7,17,11,Sex & Gender:High Imperialism,5,0,3.5,3.0,0.8,9.1,36.4,36.4,18.2,0,0,0
2020,Fall,20438,Aditi Bajaj,MKTG,3554,85.7,7,6,Analyzing Customers & Markets,4.7,0.6,3.2,3.5,1.5,0,50,16.7,33.3,0,0,0
2020,Fall,18831,Lynn Hillberg,TESP,4,85.7,28,24,The Christian Tradition,4.3,1,4.5,5.0,0.8,4.2,25,37.5,33.3,0,0,0
2020,Fall,20376,Ted Hulbert,FNCE,3482,85.7,7,6,Business Valuation,4.3,1,4.7,5.0,0.5,0,16.7,0,0,0,33.3,50
2020,Fall,20410,Brian Nelson,ACTG,3000,57.1,28,16,Financial Accounting,4.3,1,4.4,5.0,0.9,0,0,20,20,20,20,20
2020,Fall,19291,Timothy Hight,MECH,194,71.4,42,30,Advanced Design I : Tools,3.4,1.3,2.3,2.0,1.1,10,23.3,53.3,10,3.3,0,0
2020,Fall,20404,Dennis Lanham,IDIS,3700,27.8,18,5,Effective Business Communictns,4,0.9,3.0,3.0,1.0,0,0,60,40,0,0,0
2020,Fall,18825,Travis Stevens,TESP,124,82.6,23,19,Theology of Marriage,4.4,1.1,4.4,5.0,1.2,21.1,52.6,21.1,5.3,0,0,0
2020,Fall,20362,Juan Montermoso,MKTG,3000,57.5,40,23,Marketing Is Everything,4.6,0.7,3.8,4.0,0.9,0,0,30.4,17.4,30.4,4.3,17.4
2020,Fall,18762,Elizabeth Drescher,RSOC,61,62.9,35,22,Atheism in America,3.7,1.5,2.8,3.0,0.8,27.3,36.4,27.3,4.5,0,4.5,0
2020,Fall,18776,Roberto Mata,SCTR,19,76.9,26,20,Religions of the Book,4,1.1,3.8,4.0,1.1,0,50,50,0,0,0,0
2020,Fall,18986,Hui Huang,ECON,1,76.7,30,23,Principles of Microeconomics,4.4,0.9,3.0,3.0,0.9,0,52.2,34.8,8.7,4.3,0,0
2020,Fall,18038,Rohit Chopra,COMM,111,72.0,25,18,Qualitative Research Methods,4.4,0.9,3.4,3.5,0.6,0,33.3,66.7,0,0,0,0
2020,Fall,19332,Christopher Strain,MILS,131,50.0,14,7,Intro Management Warfighting,3.9,0.9,2.1,2.0,0.9,57.1,28.6,14.3,0,0,0,0
2020,Fall,19454,Matthew Kroot,ANTH,189,63.3,30,19,1st Americans: US Archaeology,4.2,1.1,3.1,3.0,0.5,5.3,31.6,52.6,10.5,0,0,0
